market,name,code,scode
KOSDAQ,라파스,KR7214260002,214260
KONEX,라피치,KR7403360001,403360
KOSDAQ,램테크놀러지,KR7171010002,171010
KOSDAQ,랩지노믹스,KR7084650001,084650
KOSDAQ,러셀,KR7217500008,217500
KONEX,럭스피아,KR7092590009,092590
KOSDAQ,레드캡투어,KR7038390001,038390
KOSDAQ,레몬,KR7294140009,294140
KOSDAQ,레뷰코퍼레이션,KR7443250006,443250
KOSDAQ,레이,KR7228670006,228670
KOSDAQ,레이언스,KR7228850004,228850
KOSDAQ,레이저쎌,KR7412350001,412350
KOSDAQ,레이저옵텍,KR7199550005,199550
KOSDAQ,레이크머티리얼즈,KR7281740001,281740
KOSDAQ,레인보우로보틱스,KR7277810008,277810
KOSDAQ,로보로보,KR7215100009,215100
KOSDAQ,로보스타,KR7090360009,090360
KONEX,로보쓰리에이아이,KR7238500003,238500
KOSDAQ,로보티즈,KR7108490004,108490
KOSDAQ,로스웰,HK0000295359,900260
KONEX,로지스몬,KR7223220005,223220
KOSDAQ,로지시스,KR7067730002,067730
KOSDAQ,로체시스템즈,KR7071280002,071280
KOSPI,롯데관광개발,KR7032350001,032350
KOSPI,롯데렌탈,KR7089860001,089860
KOSPI,롯데리츠,KR7330590001,330590
KOSPI,롯데손해보험,KR7000400002,000400
KOSPI,롯데쇼핑,KR7023530009,023530
KOSPI,롯데에너지머티리얼즈,KR7020150009,020150
KOSPI,롯데웰푸드,KR7280360009,280360
KOSPI,롯데이노베이트,KR7286940002,286940
KOSPI,롯데정밀화학,KR7004000006,004000
KOSPI,롯데지주우,KR700499K014,00499K
KOSPI,롯데지주,KR7004990008,004990
KOSPI,롯데칠성우,KR7005301007,005305
KOSPI,롯데칠성,KR7005300009,005300
KOSPI,롯데케미칼,KR7011170008,011170
KOSPI,롯데하이마트,KR7071840003,071840
KOSDAQ,루닛,KR7328130000,328130
KOSDAQ,루멘스,KR7038060000,038060
KOSDAQ,루미르,KR7474170008,474170
KONEX,루켄테크놀러지스,KR7162120000,162120
KONEX,루트락,KR7253610000,253610
KOSDAQ GLOBAL,리가켐바이오,KR7141080002,141080
KOSDAQ GLOBAL,리노공업,KR7058470006,058470
KOSDAQ,리더스코스메틱,KR7016100000,016100
KOSDAQ,리드코프,KR7012700001,012700
KOSDAQ,리메드,KR7302550009,302550
KOSDAQ,리튬포어스,KR7073570004,073570
KOSDAQ,리파인,KR7377450002,377450
KOSDAQ,린드먼아시아,KR7277070009,277070
KOSDAQ,링네트,KR7042500009,042500
KOSDAQ,링크드,KR7193250008,193250
KOSDAQ,링크제니시스,KR7219420007,219420
KOSDAQ,마녀공장,KR7439090002,439090
KOSPI,마니커,KR7027740000,027740
KOSDAQ,마니커에프앤지,KR7195500004,195500
KOSPI,마스턴프리미어리츠,KR7357430008,357430
KOSDAQ,마음AI,KR7377480009,377480
KOSDAQ,마이크로디지탈,KR7305090003,305090
KONEX,마이크로엔엑스,KR7448780007,448780
KOSDAQ,마이크로투나노,KR7424980001,424980
KOSDAQ,엠브레인,KR7169330008,169330
KOSDAQ,마크로젠,KR7038290003,038290
KOSPI,만호제강,KR7001080001,001080
KOSDAQ,매일유업,KR7267980001,267980
KOSDAQ,매일홀딩스,KR7005990007,005990
KOSDAQ,매커스,KR7093520005,093520
KOSDAQ,맥스트,KR7377030002,377030
KOSPI,맥쿼리인프라,KR7088980008,088980
KONEX,머니무브,KR7179720008,179720
KOSDAQ,머큐리,KR7100590009,100590
KOSDAQ,멀티캠퍼스,KR7067280008,067280
KOSDAQ,메가스터디,KR7072870009,072870
KOSDAQ GLOBAL,메가스터디교육,KR7215200007,215200
KOSDAQ,메가엠디,KR7133750000,133750
KOSDAQ,메가터치,KR7446540007,446540
KOSDAQ,메드팩토,KR7235980000,235980
KONEX,메디쎄이,KR7200580009,200580
KOSDAQ,메디아나,KR7041920000,041920
KONEX,메디안디노스틱,KR7233250000,233250
KOSDAQ,메디앙스,KR7014100002,014100
KONEX,메디젠휴먼케어,KR7236340006,236340
KOSDAQ,메디콕스,KR7054180005,054180
KOSDAQ,메디톡스,KR7086900008,086900
KOSDAQ,메디포스트,KR7078160009,078160
KOSPI,메리츠금융지주,KR7138040001,138040
KOSDAQ,메쎄이상,KR7408920007,408920
KOSDAQ,메이슨캐피탈,KR7021880000,021880
KOSDAQ,메지온,KR7140410002,140410
KOSDAQ,메카로,KR7241770007,241770
KOSPI,메타랩스,KR7090370008,090370
KOSDAQ,메타바이오메드,KR7059210005,059210
KOSPI,메타케어,KR7118000009,118000
KOSDAQ,멕아이씨에스,KR7058110008,058110
KOSPI,명문제약,KR7017180001,017180
KOSPI,명신산업,KR7009900002,009900
KOSPI,모나리자,KR7012690004,012690
KOSPI,모나미,KR7005360003,005360
KOSPI,모나용평,KR7070960000,070960
KOSDAQ,모니터랩,KR7434480000,434480
KOSDAQ,모다이노칩,KR7080420003,080420
KOSDAQ,모델솔루션,KR7417970001,417970
KOSDAQ,모두투어,KR7080160005,080160
KOSDAQ,모바일어플라이언스,KR7087260006,087260
KOSDAQ,모베이스,KR7101330009,101330
KOSDAQ,모베이스전자,KR7012860003,012860
KOSDAQ,모비데이즈,KR7363260001,363260
KOSDAQ,모비릭스,KR7348030008,348030
KOSDAQ,모비스,KR7250060001,250060
KOSDAQ,모아데이타,KR7288980006,288980
KOSDAQ,모아라이프플러스,KR7142760008,142760
KOSDAQ,모아텍,KR7033200007,033200
KOSDAQ,모코엠시스,KR7333050003,333050
KOSPI,모토닉,KR7009680000,009680
KOSDAQ,모트렉스,KR7118990001,118990
KOSDAQ,모헨즈,KR7006920003,006920
KOSDAQ,MIT,KR7038340006,038340
KOSDAQ,무림SP,KR7001810001,001810
KOSPI,무림페이퍼,KR7009200007,009200
KOSPI,무림P&P,KR7009580002,009580
KONEX,무진메디,KR7322970005,322970
KOSPI,무학,KR7033920000,033920
KOSPI,문배철강,KR7008420002,008420
KOSDAQ,미디어젠,KR7279600001,279600
KOSDAQ,미래나노텍,KR7095500005,095500
KOSDAQ,미래반도체,KR7254490006,254490
KOSPI,미래산업,KR7025560004,025560
KOSDAQ,미래생명자원,KR7218150001,218150
KOSPI,미래아이앤지,KR7007120009,007120
KOSPI,미래에셋글로벌리츠,KR7396690000,396690
KOSDAQ,미래에셋드림스팩1호,KR7442900007,442900
KOSPI,미래에셋맵스리츠,KR7357250000,357250
KOSPI,맵스리얼티1,KR7094800000,094800
KOSDAQ,미래에셋벤처투자,KR7100790005,100790
KOSDAQ,미래에셋비전스팩2호,KR7446190001,446190
KOSDAQ,미래에셋비전스팩3호,KR7448830000,448830
KOSDAQ,미래에셋비전스팩4호,KR7477380000,477380
KOSDAQ,미래에셋비전스팩5호,KR7477470009,477470
KOSDAQ,미래에셋비전스팩6호,KR7478440001,478440
KOSDAQ,미래에셋비전스팩7호,KR7482680006,482680
KOSPI,미래에셋생명,KR7085620003,085620
KOSPI,미래에셋증권우,KR7006801005,006805
KOSPI,미래에셋증권2우B,KR700680K019,00680K
KOSPI,미래에셋증권,KR7006800007,006800
KONEX,미래엔에듀파트너,KR7208890004,208890
KOSDAQ,미래컴퍼니,KR7049950009,049950
KOSDAQ,미스터블루,KR7207760000,207760
KOSPI,미원상사,KR7002840007,002840
KOSPI,미원에스씨,KR7268280005,268280
KOSPI,미원홀딩스,KR7107590002,107590
KOSPI,미원화학,KR7134380005,134380
KONEX,미쥬,KR7351020003,351020
KOSPI,미창석유,KR7003650009,003650
KOSDAQ,미코,KR7059090001,059090
KOSDAQ,미코바이오메드,KR7214610008,214610
KOSDAQ,미투온,KR7201490000,201490
KOSDAQ,미트박스,KR7475460002,475460
KOSDAQ,민테크,KR7452200009,452200
KOSDAQ,밀리의서재,KR7418470001,418470
KOSDAQ,바디텍메드,KR7206640005,206640
KOSDAQ,바른손,KR7018700005,018700
KOSDAQ,바른손이앤에이,KR7035620004,035620
KONEX,바스칸바이오제약,KR7354390007,354390
KOSDAQ,바이넥스,KR7053030003,053030
KOSDAQ,바이브컴퍼니,KR7301300000,301300
KOSPI,바이오노트,KR7377740006,377740
KOSDAQ,바이오니아,KR7064550007,064550
KOSDAQ,바이오다인,KR7314930009,314930
KOSDAQ,바이오로그디바이스,KR7208710004,208710
KOSDAQ,바이오솔루션,KR7086820008,086820
KOSDAQ,바이오스마트,KR7038460002,038460
KOSDAQ,바이오에프디엔씨,KR7251120002,251120
KOSDAQ,바이오인프라,KR7199730003,199730
KONEX,바이오인프라생명과학,KR7266470004,266470
KONEX,바이오텐,KR7289170003,289170
KOSDAQ,바이오톡스텍,KR7086040003,086040
KONEX,바이오프로테크,KR7199290008,199290
KOSDAQ,바이오플러스,KR7099430001,099430
KOSDAQ,바이온,KR7032980005,032980
KOSDAQ,바이젠셀,KR7308080001,308080
KOSDAQ,바텍,KR7043150002,043150
KOSDAQ,박셀바이오,KR7323990002,323990
KOSPI,방림,KR7003610003,003610
KOSDAQ,배럴,KR7267790004,267790
KOSPI,백광산업,KR7001340009,001340
KOSDAQ,백금T&A,KR7046310009,046310
KOSPI,백산,KR7035150002,035150
KOSDAQ,밸로프,KR7331520007,331520
KOSDAQ,뱅크웨어글로벌,KR7199480005,199480
KOSDAQ,버넥트,KR7438700007,438700
KOSDAQ,버킷스튜디오,KR7066410002,066410
KOSPI,범양건영,KR7002410009,002410
KOSDAQ,범한퓨얼셀,KR7382900009,382900
KOSDAQ,베노티앤알,KR7206400004,206400
KOSDAQ,베뉴지,KR7019010008,019010
KOSDAQ,베셀,KR7177350006,177350
KOSDAQ,벡트,KR7457600005,457600
KOSDAQ,벨로크,KR7424760007,424760
KOSPI,벽산,KR7007210008,007210
KOSDAQ,보광산업,KR7225530005,225530
KOSDAQ,보라티알,KR7250000007,250000
KOSPI,보락,KR7002760007,002760
KOSPI,보령,KR7003850005,003850
KOSDAQ,보로노이,KR7310210000,310210
KOSDAQ,보성파워텍,KR7006910004,006910
KOSPI,보해양조,KR7000890004,000890
KOSDAQ,본느,KR7226340008,226340
KONEX,볼빅,KR7206950008,206950
KOSDAQ,부스타,KR7008470007,008470
KOSPI,부광약품,KR7003000007,003000
KOSPI,부국증권우,KR7001271006,001275
KOSPI,부국증권,KR7001270008,001270
KOSPI,부국철강,KR7026940007,026940
KOSDAQ,부방,KR7014470009,014470
KOSPI,부산산업,KR7011390002,011390
KOSPI,부산주공,KR7005030002,005030
KOSDAQ,뷰노,KR7338220007,338220
KOSDAQ,뷰웍스,KR7100120005,100120
KOSDAQ,뷰티스킨,KR7406820001,406820
KOSDAQ,브랜드엑스코퍼레이션,KR7337930002,337930
KOSDAQ,브레인즈컴퍼니,KR7099390007,099390
KOSDAQ,브리지텍,KR7064480007,064480
KOSDAQ,브릿지바이오테라퓨틱스,KR7288330004,288330
KOSDAQ,브이씨,KR7365900000,365900
KOSDAQ,브이엠,KR7089970008,089970
KOSDAQ,브이원텍,KR7251630000,251630
KOSDAQ,브이티,KR7018290007,018290
KOSDAQ,블랙야크아이앤씨,KR7478560006,478560
KOSDAQ,블루엠텍,KR7439580002,439580
KOSDAQ,블루콤,KR7033560004,033560
KONEX,블루탑,KR7191600006,191600
KOSDAQ,블리츠웨이스튜디오,KR7369370002,369370
KOSDAQ,비나텍,KR7126340009,126340
KOSDAQ,비덴트,KR7121800007,121800
KOSDAQ,비보존 제약,KR7082800004,082800
KOSDAQ,비비씨,KR7318410008,318410
KOSPI,비비안,KR7002070001,002070
KOSPI,비상교육,KR7100220003,100220
KOSDAQ,비스토스,KR7419540000,419540
KOSDAQ,비씨엔씨,KR7146320007,146320
KOSDAQ,비씨월드제약,KR7200780005,200780
KOSDAQ,비아이매트릭스,KR7413640004,413640
KOSDAQ,비아트론,KR7141000000,141000
KOSPI,비에이치,KR7090460007,090460
KOSDAQ,비에이치아이,KR7083650002,083650
KOSDAQ,BF랩스,KR7139050009,139050
KOSDAQ,비엔케이제1호스팩,KR7445360001,445360
KOSDAQ,비엔케이제2호스팩,KR7473370005,473370
KOSDAQ,비엘팜텍,KR7065170003,065170
KOSDAQ,비엠티,KR7086670007,086670
KOSDAQ,비올,KR7335890000,335890
KOSDAQ,비유테크놀러지,KR7230980005,230980
KOSDAQ,BGF에코머티리얼즈,KR7126600006,126600
KOSDAQ,비츠로셀,KR7082920000,082920
KOSDAQ,비츠로시스,KR7054220009,054220
KOSDAQ,비츠로테크,KR7042370007,042370
KOSDAQ,비케이홀딩스,KR7050090000,050090
KOSDAQ,비큐AI,KR7148780000,148780
KOSDAQ,비투엔,KR7307870006,307870
KOSDAQ,비트컴퓨터,KR7032850000,032850
KOSDAQ,비피도,KR7238200000,238200
KOSDAQ,빅솔론,KR7093190007,093190
KOSDAQ,빅텍,KR7065450009,065450
KOSDAQ,빌리언스,KR7044480002,044480
KOSPI,빙그레,KR7005180005,005180
KOSDAQ,빛과전자,KR7069540003,069540
KOSDAQ,빛샘전자,KR7072950009,072950
KONEX,뿌리깊은나무들,KR7266170000,266170
KOSDAQ,삐아,KR7451250005,451250
KOSDAQ,사람인,KR7143240000,143240
KOSDAQ,사이냅소프트,KR7466410008,466410
KOSPI,사조대림,KR7003960002,003960
KOSPI,사조동아원,KR7008040008,008040
KOSPI,사조산업,KR7007160005,007160
KOSPI,사조씨푸드,KR7014710008,014710
KOSPI,사조오양,KR7006090005,006090
KOSDAQ,사피엔반도체,KR7452430002,452430
KOSDAQ,산돌,KR7419120001,419120
KOSPI,산일전기,KR7062040001,062040
KOSDAQ,삼기,KR7122350002,122350
KOSDAQ,삼기이브이,KR7419050000,419050
KOSDAQ,삼륭물산,KR7014970008,014970
KOSDAQ,삼목에스폼,KR7018310003,018310
KONEX,삼미금속,KR7012210001,012210
KOSDAQ,삼보모터스,KR7053700001,053700
KOSDAQ,삼보산업,KR7009620006,009620
KOSDAQ,삼보판지,KR7023600000,023600
KOSPI,삼부토건,KR7001470004,001470
KOSPI,삼성E&A,KR7028050003,028050
KOSPI,삼성FN리츠,KR7448730002,448730
KOSPI,삼성SDI우,KR7006401004,006405
KOSPI,삼성SDI,KR7006400006,006400
KOSPI,삼성공조,KR7006660005,006660
KOSDAQ,삼성스팩6호,KR7425290004,425290
KOSDAQ,삼성스팩7호,KR7439250002,439250
KOSDAQ,삼성스팩8호,KR7448740001,448740
KOSDAQ,삼성스팩9호,KR7468510003,468510
KOSPI,삼성물산우B,KR702826K016,02826K
KOSPI,삼성물산,KR7028260008,028260
KOSPI,삼성바이오로직스,KR7207940008,207940
KOSPI,삼성생명,KR7032830002,032830
KOSPI,삼성에스디에스,KR7018260000,018260
KOSPI,삼성전기우,KR7009151002,009155
KOSPI,삼성전기,KR7009150004,009150
KOSPI,삼성전자우,KR7005931001,005935
KOSPI,삼성전자,KR7005930003,005930
KOSPI,삼성제약,KR7001360007,001360
KOSPI,삼성중공업,KR7010140002,010140
KOSPI,삼성증권,KR7016360000,016360
KOSPI,삼성출판사,KR7068290006,068290
KOSPI,삼성카드,KR7029780004,029780
KOSPI,삼성화재우,KR7000811000,000815
KOSPI,삼성화재,KR7000810002,000810
KOSPI,삼아알미늄,KR7006110001,006110
KOSDAQ,삼아제약,KR7009300005,009300
KOSPI,삼양사우,KR7145991006,145995
KOSPI,삼양사,KR7145990008,145990
KOSPI,삼양식품,KR7003230000,003230
KOSDAQ,삼양엔씨켐,KR7482630001,482630
KOSPI,삼양통상,KR7002170009,002170
KOSPI,삼양패키징,KR7272550005,272550
KOSPI,삼양홀딩스우,KR7000071001,000075
KOSPI,삼양홀딩스,KR7000070003,000070
KOSDAQ,3S,KR7060310000,060310
KOSPI,삼영무역,KR7002810000,002810
KOSPI,삼영,KR7003720000,003720
KOSDAQ,삼영에스앤씨,KR7361670003,361670
KOSDAQ,삼영엠텍,KR7054540000,054540
KOSDAQ,삼영이엔씨,KR7065570004,065570
KOSPI,삼영전자,KR7005680004,005680
KOSPI,삼원강재,KR7023000003,023000
KOSPI,삼익THK,KR7004380002,004380
KOSPI,삼익악기,KR7002450005,002450
KOSDAQ,삼일,KR7032280000,032280
KOSDAQ,삼일기업공사,KR7002290005,002290
KOSPI,삼일씨엔에스,KR7004440004,004440
KOSPI,삼일제약,KR7000520007,000520
KOSPI,삼정펄프,KR7009770009,009770
KOSDAQ,삼지전자,KR7037460003,037460
KOSDAQ,삼진,KR7032750002,032750
KOSDAQ,삼진엘앤디,KR7054090006,054090
KOSPI,삼진제약,KR7005500004,005500
KOSDAQ,삼천당제약,KR7000250001,000250
KOSPI,삼천리,KR7004690004,004690
KOSDAQ,삼천리자전거,KR7024950008,024950
KOSDAQ,삼표시멘트,KR7038500005,038500
KOSDAQ,삼현,KR7437730005,437730
KOSDAQ,삼현철강,KR7017480005,017480
KOSPI,삼호개발,KR7010960003,010960
KOSDAQ,삼화네트웍스,KR7046390001,046390
KOSPI,삼화왕관,KR7004450003,004450
KOSPI,삼화전기,KR7009470006,009470
KOSPI,삼화전자,KR7011230000,011230
KOSPI,삼화콘덴서,KR7001820000,001820
KOSPI,삼화페인트,KR7000390005,000390
KOSDAQ,상보,KR7027580000,027580
KOSDAQ,상상인,KR7038540001,038540
KOSDAQ,상상인제4호스팩,KR7452670003,452670
KOSPI,상상인증권,KR7001290006,001290
KOSPI,상신브레이크,KR7041650003,041650
KOSDAQ,상신이디피,KR7091580001,091580
KOSDAQ,상신전자,KR7263810004,263810
KOSDAQ,상아프론테크,KR7089980007,089980
KOSDAQ,상지건설,KR7042940007,042940
KOSDAQ,새로닉스,KR7042600007,042600
KOSPI,새론오토모티브,KR7075180000,075180
KOSDAQ,새빗켐,KR7107600009,107600
KOSDAQ,샌즈랩,KR7411080005,411080
KOSDAQ,샘씨엔에스,KR7252990007,252990
KOSPI,샘표,KR7007540008,007540
KOSPI,샘표식품,KR7248170003,248170
KOSDAQ,샤페론,KR7378800007,378800
KOSDAQ,서남,KR7294630009,294630
KOSDAQ,서린바이오,KR7038070009,038070
KOSDAQ,서부T&D,KR7006730006,006730
KOSDAQ,서산,KR7079650008,079650
KOSDAQ,서암기계공업,KR7100660000,100660
KOSPI,서연,KR7007860000,007860
KOSPI,서연이화,KR7200880003,200880
KOSDAQ,서연탑메탈,KR7019770007,019770
KOSPI,서울가스,KR7017390006,017390
KOSDAQ,서울리거,KR7043710003,043710
KOSDAQ,서울바이오시스,KR7092190008,092190
KOSDAQ GLOBAL,서울반도체,KR7046890000,046890
KOSPI,서울식품우,KR7004411005,004415
KOSPI,서울식품,KR7004410007,004410
KOSDAQ,서울옥션,KR7063170005,063170
KOSDAQ,서울전자통신,KR7027040005,027040
KOSDAQ,서울제약,KR7018680009,018680
KOSPI,서원,KR7021050000,021050
KOSDAQ,서원인텍,KR7093920007,093920
KOSDAQ,서전기전,KR7189860000,189860
KOSDAQ,서진시스템,KR7178320008,178320
KOSDAQ,서진오토모티브,KR7122690001,122690
KOSDAQ,서플러스글로벌,KR7140070004,140070
KOSDAQ,서한,KR7011370004,011370
KOSDAQ,서호전기,KR7065710006,065710
KOSPI,서흥,KR7008490005,008490
KOSDAQ,서희건설,KR7035890003,035890
KOSDAQ,석경에이티,KR7357550003,357550
KOSDAQ,선광,KR7003100005,003100
KOSPI,선도전기,KR7007610009,007610
KOSDAQ,선바이오,KR7067370007,067370
KOSDAQ,선샤인푸드,KR7217620004,217620
KOSPI,SUN&L,KR7002820009,002820
KOSDAQ,선익시스템,KR7171090004,171090
KOSPI,선진,KR7136490000,136490
KOSDAQ,선진뷰티사이언스,KR7086710001,086710
KOSDAQ,성광벤드,KR7014620009,014620
KOSDAQ,성도이엔지,KR7037350006,037350
KOSPI,성문전자우,KR7014911002,014915
KOSPI,성문전자,KR7014910004,014910
KOSPI,성보화학,KR7003080009,003080
KOSPI,성신양회우,KR7004981007,004985
KOSPI,성신양회,KR7004980009,004980
KOSPI,성안머티리얼스,KR7011300001,011300
KOSDAQ,성우,KR7458650009,458650
KOSDAQ,성우전자,KR7081580003,081580
KOSDAQ,성우테크론,KR7045300001,045300
KOSDAQ,성우하이텍,KR7015750003,015750
KOSDAQ,성일하이텍,KR7365340009,365340
KOSPI,성창기업지주,KR7000180000,000180
KOSDAQ,성창오토텍,KR7080470008,080470
KOSDAQ,성호전자,KR7043260009,043260
KOSDAQ,세경하이테크,KR7148150006,148150
KOSPI,세기상사,KR7002420008,002420
KOSDAQ,세니젠,KR7188260004,188260
KOSDAQ,세동,KR7053060000,053060
KOSDAQ,세림B&G,KR7340440007,340440
KOSDAQ,세명전기,KR7017510009,017510
KOSPI,세방우,KR7004361002,004365
KOSPI,세방,KR7004360004,004360
KOSPI,세방전지,KR7004490009,004490
KOSDAQ,세보엠이씨,KR7011560000,011560
KONEX,세븐브로이맥주,KR7267080000,267080
KOSDAQ,세아메카닉스,KR7396300006,396300
KOSPI,세아베스틸지주,KR7001430008,001430
KOSPI,세아제강,KR7306200007,306200
KOSPI,세아제강지주,KR7003030004,003030
KOSPI,세아특수강,KR7019440007,019440
KOSPI,세아홀딩스,KR7058650003,058650
KOSPI,세우글로벌,KR7013000005,013000
KOSDAQ,세운메디칼,KR7100700004,100700
KOSDAQ,세원물산,KR7024830002,024830
KOSPI,세원이앤씨,KR7091090001,091090
KOSPI,세원정공,KR7021820006,021820
KOSPI,세이브존I&C,KR7067830000,067830
KOSDAQ,세종메디칼,KR7258830009,258830
KOSDAQ,세종텔레콤,KR7036630002,036630
KOSDAQ,세중,KR7039310008,039310
KOSPI,세진중공업,KR7075580001,075580
KOSDAQ,세진티에스,KR7067770008,067770
KOSDAQ,세코닉스,KR7053450003,053450
KOSDAQ,세토피아,KR7222810004,222810
KOSDAQ,세화피앤씨,KR7252500004,252500
KOSDAQ,센서뷰,KR7321370009,321370
KOSDAQ,센코,KR7347000002,347000
KOSDAQ,셀레믹스,KR7331920009,331920
KOSDAQ,셀로맥스사이언스,KR7471820001,471820
KOSDAQ,셀루메드,KR7049180003,049180
KOSDAQ,셀리드,KR7299660001,299660
KOSDAQ,셀리버리,KR7268600004,268600
KOSDAQ,셀바스AI,KR7108860008,108860
KOSDAQ,셀바스헬스케어,KR7208370007,208370
KOSDAQ,셀바이오휴먼텍,KR7318160009,318160
KOSDAQ,셀비온,KR7308430008,308430
KOSPI,셀트리온,KR7068270008,068270
KOSDAQ,셀트리온제약,KR7068760008,068760
KOSDAQ,셀피글로벌,KR7068940006,068940
KOSDAQ,소니드,KR7060230000,060230
KOSDAQ,소룩스,KR7290690007,290690
KOSDAQ,소마젠,KR8840150005,950200
KOSDAQ,소프트센,KR7032680001,032680
KOSDAQ,소프트센우,KR7032681009,032685
KOSDAQ,소프트캠프,KR7258790005,258790
KOSDAQ,손오공,KR7066910001,066910
KOSPI,솔루스첨단소재1우,KR733637K010,33637K
KOSPI,솔루스첨단소재2우B,KR733637K028,33637L
KOSPI,솔루스첨단소재,KR7336370002,336370
KOSPI,솔루엠,KR7248070005,248070
KOSDAQ,솔본,KR7035610005,035610
KOSDAQ,솔브레인,KR7357780006,357780
KOSDAQ GLOBAL,솔브레인홀딩스,KR7036830008,036830
KOSDAQ,솔트룩스,KR7304100001,304100
KOSDAQ,솔트웨어,KR7328380001,328380
KOSPI,송원산업,KR7004430005,004430
KOSDAQ,쇼박스,KR7086980000,086980
KOSDAQ,수산아이앤티,KR7050960004,050960
KOSPI,수산인더스트리,KR7126720002,126720
KOSPI,수산중공업,KR7017550005,017550
KOSDAQ,수성웹툰,KR7084180009,084180
KOSDAQ,수젠텍,KR7253840003,253840
KOSDAQ GLOBAL,SOOP,KR7067160002,067160
KOSDAQ,슈어소프트테크,KR7298830001,298830
KOSDAQ,슈프리마,KR7236200002,236200
KOSDAQ,슈프리마에이치큐,KR7094840006,094840
KOSDAQ,슈피겐코리아,KR7192440006,192440
KOSDAQ,스마트레이더시스템,KR7424960003,424960
KOSDAQ,스맥,KR7099440000,099440
KOSDAQ,스카이월드와이드,KR7357880004,357880
KOSDAQ,스코넥,KR7276040003,276040
KOSDAQ,스킨앤스킨,KR7159910009,159910
KOSPI,스타에스엠리츠,KR7204210009,204210
KOSDAQ,스타코링크,KR7060240009,060240
KOSDAQ,스타플렉스,KR7115570004,115570
KOSDAQ,스톤브릿지벤처스,KR7330730003,330730
KOSDAQ,스톰테크,KR7352090005,352090
KOSDAQ,스튜디오산타클로스,KR7204630008,204630
KOSDAQ GLOBAL,스튜디오드래곤,KR7253450001,253450
KOSDAQ,스튜디오미르,KR7408900009,408900
KOSDAQ,스튜디오삼익,KR7415380005,415380
KOSPI,스틱인베스트먼트,KR7026890004,026890
KOSDAQ,스페코,KR7013810007,013810
KOSDAQ,승일,KR7049830003,049830
KOSDAQ,시공테크,KR7020710000,020710
KOSDAQ,시그네틱스,KR7033170002,033170
KOSDAQ,시너지이노베이션,KR7048870000,048870
KOSDAQ,시노펙스,KR7025320003,025320
KOSPI,시디즈,KR7134790005,134790
KOSDAQ,시스웍,KR7269620001,269620
KOSPI,CR홀딩스,KR7000480004,000480
KOSDAQ,시지메드텍,KR7056090004,056090
KOSDAQ,시지트로닉스,KR7429270002,429270
KOSDAQ,시큐레터,KR7418250007,418250
KOSDAQ,시큐브,KR7131090003,131090
KOSDAQ,시큐센,KR7232830000,232830
KOSPI,시프트업,KR7462870007,462870
KOSPI,신대양제지,KR7016590002,016590
KOSDAQ,신도기연,KR7290520006,290520
KOSPI,신도리코,KR7029530003,029530
KOSPI,신라교역,KR7004970000,004970
KOSDAQ,신라섬유,KR7001000009,001000
KOSDAQ,신라에스지,KR7025870007,025870
KOSDAQ,신라젠,KR7215600008,215600
KOSDAQ,신성델타테크,KR7065350001,065350
KOSDAQ,신성에스티,KR7416180008,416180
KOSPI,신성이엔지,KR7011930005,011930
KOSPI,신성통상,KR7005390000,005390
KOSPI,신세계건설,KR7034300004,034300
KOSPI,신세계,KR7004170007,004170
KOSPI,신세계 I&C,KR7035510007,035510
KOSPI,신세계인터내셔날,KR7031430002,031430
KOSPI,신세계푸드,KR7031440001,031440
KOSPI,신송홀딩스,KR7006880009,006880
KOSDAQ,신스틸,KR7162300008,162300
KOSDAQ,신시웨이,KR7290560002,290560
KOSDAQ,신신제약,KR7002800001,002800
KOSPI,신영와코루,KR7005800008,005800
KOSPI,신영증권,KR7001720002,001720
KOSDAQ,신영스팩10호,KR7472220003,472220
KOSDAQ,신영스팩8호,KR7430220004,430220
KOSDAQ,신영스팩9호,KR7445970007,445970
KOSPI,신원,KR7009270000,009270
KOSDAQ,신원종합개발,KR7017000001,017000
KOSPI,신일전자,KR7002700003,002700
KOSDAQ,신일제약,KR7012790002,012790
KOSDAQ,신진에스엠,KR7138070008,138070
KOSDAQ,신테카바이오,KR7226330009,226330
KOSPI,신풍,KR7002870004,002870
KOSPI,신풍제약우,KR7019171008,019175
KOSPI,신풍제약,KR7019170000,019170
KOSPI,신한글로벌액티브리츠,KR7481850006,481850
KOSPI,신한지주,KR7055550008,055550
KOSPI,신한서부티엔디리츠,KR7404990004,404990
KOSPI,신한알파리츠,KR7293940003,293940
KOSDAQ,신한제10호스팩,KR7418210001,418210
KOSDAQ,신한제11호스팩,KR7452980006,452980
KOSDAQ,신한제12호스팩,KR7474660008,474660
KOSDAQ,신한제13호스팩,KR7474930005,474930
KOSDAQ,신한제14호스팩,KR7487360000,487360
KOSDAQ,신한제15호스팩,KR7487830002,487830
KOSDAQ,신화인터텍,KR7056700008,056700
KOSDAQ,신화콘텍,KR7187270004,187270
KOSPI,신흥,KR7004080008,004080
KOSDAQ,신흥에스이씨,KR7243840006,243840
KOSDAQ,실리콘투,KR7257720003,257720
KOSDAQ GLOBAL,심텍,KR7222800005,222800
KOSDAQ,심텍홀딩스,KR7036710002,036710
KOSDAQ,싸이맥스,KR7160980009,160980
KOSDAQ,싸이버원,KR7356890004,356890
KOSDAQ,싸이토젠,KR7217330000,217330
